filename	drive_url
https://drive.google.com/drive/folders/1m62SRztfM3G4suX4k1eXR6GMgftyuWfG	https://drive.google.com/drive/folders/1m62SRztfM3G4suX4k1eXR6GMgftyuWfG
Interactive	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Tap and Reveal	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Vectorized Avatars	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Vector Design	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
learning objectives	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
management	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
shipping containers	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Lean	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPWorld	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
2025-07-21 10:21	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW_Lean_Management_Routines_TapandReveal_1.mp4	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Routines	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW_Lean_Management_Routines_TapandReveal_1	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Interactive	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Tap and Reveal	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Vectorized Avatars	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Vector Design	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
management	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
shipping	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
shipping containers	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Tap and Reveal	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Lean	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPWorld	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Routines	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
2025-07-21 10:24	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW_Lean_Management_Routines_TapandReveal_2.mp4	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW_Lean_Management_Routines_TapandReveal_2	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Interactive	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Tap and Reveal	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Raster Image Design	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
shipping	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
shipping containers	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Tap and Reveal	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Lean	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPWorld	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Routines	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
2025-07-21 10:26	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW_Lean_Management_Routines_TapandReveal_3.mp4	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Mangement	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
DPW_Lean_Management_Routines_TapandReveal_3	https://drive.google.com/drive/folders/1IHWXeTSGzzMObRWKoTjqMXUGvkNOWzMM
Interactive	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
Tap and Reveal	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
Vector Design	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
Tap and Reveal	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
2025-07-21 06:25	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
Kerzner_Session2_Slide04_Tapandreveal.mp4	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
Kerzner_Session2_Slide04_TapandReveal	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_	https://drive.google.com/drive/u/0/folders/1pyjSOBCdDeWdKQHTHBd_sVykUEV_y1K_
Interactive	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Tap and Reveal	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Vector Design	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office environment	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
tap	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabia	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety awareness	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian attire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Tap and Reveal	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
desks	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
woman hijab	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
tap interaction	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
saudi man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
2025-07-21 11:12	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide08_Tap.mp4	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
wheelchair	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide08_TapandReveal	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Non Interactive	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabia	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety awareness	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian attire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
hazard	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
fire and life safety	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
smoke	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Hazardous event	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Fire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Fire Hazards	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
call	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
saudi man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
2025-07-21 11:21	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide13.png	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide13	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Interactive	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Vector Design	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Slider	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
slider	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
slider interactive	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
building	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabia	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety awareness	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
slider interaction	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Slider	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian attire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
smoke	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Evacuation Procedure	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Evacuation	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Fire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Fire Hazards	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
2025-07-21 11:24	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide14_Slider.mp4	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide14_Slider	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Interactive	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Tap and Reveal	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office environment	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety awareness	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
isometric illustration	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office furniture	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
isometric	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office interior	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
manager	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
isometric design	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
isometric view	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian attire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
suit	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
office background	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
hijab	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
woman hijab	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
2025-07-21 11:35	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide24_TapandReveal.mp4	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide24_TapandReveal	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Interactive	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Vector Design	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Dial	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
dial interaction	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety awareness	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
safety campaign	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
chair	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
weather condition	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian attire	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Saudi Arabian man	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Table	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
interior design	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
house	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
dial	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
2025-07-21 11:39	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide25_Dial.mp4	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Umbrella	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Bad Weather	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Flashlight	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
RCMC_OHS_Slide25_Dial	https://drive.google.com/drive/u/0/folders/1a5k1OpjtXFilUCdpNpBERnE4CWLUbHpq
Interactive	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vector Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Raster Image Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
quick response	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Lean	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPWorld	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
2025-07-22 07:06	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_1.mp4	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_1	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Interactive	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vector Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Raster Image Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
dashboard	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DP World	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
quick response	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Lean	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
pins	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
2025-07-22 07:09	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_2.mp4	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_2	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Interactive	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vectorized Avatars	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vector Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
quick response	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
arrows	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Lean	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPWorld	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
2025-07-22 07:20	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_3.mp4	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_3	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Interactive	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vectorized Avatars	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vector Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
quick response	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
vector animation	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Lean	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPWorld	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
2025-07-22 07:31	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_4.mp4	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
team communication	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW_Lean_Quick_Response_Management_Tapandreveal_4	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Interactive	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vectorized Avatars	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Vector Design	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
worker	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
quick response	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
management	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
shipping	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Tap and Reveal	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
Lean	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPW	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
DPWorld	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
2025-07-22 09:43	https://drive.google.com/drive/folders/1wlDls1wsc8Lg-ykzjRtpAqHFA-qlAYR3
